Time,Value,trend,seasonal,residual,anomaly_score,anomaly_level
2025-07-14 04:20:00+08:00,3690.683937899749,2201.475258536297,1394.933148855141,94.27553050831057,0.021452754197406217,normal
2025-07-14 04:30:00+08:00,3900.095811989063,2199.1821972980442,3260.131728400735,-1559.2181137097164,1.182992954845535,normal
2025-07-14 04:40:00+08:00,3405.413638697049,2196.8910558868006,3437.2413131676353,-2228.718730357387,1.65330131273629,normal
2025-07-14 04:50:00+08:00,2970.203076788919,2194.601825711992,807.6576589671166,-32.0564078901898,0.11019795475428984,normal
2025-07-14 05:00:00+08:00,11733.768154342426,2192.314507142183,6816.079427197138,2725.3742200031047,1.8268318826426226,mild
2025-07-14 05:10:00+08:00,4641.369737000938,2190.029118053543,4410.541350181568,-1959.2007312341734,1.4639712890772574,normal
2025-07-14 05:20:00+08:00,3633.100288309234,2187.745687107245,1701.2593233878474,-255.9047221858582,0.2674461043380155,normal
2025-07-14 05:30:00+08:00,6437.431718843744,2185.4642708346164,4441.808140337411,-189.84069232828278,0.22103768494993725,normal
2025-07-14 05:40:00+08:00,6062.117398036187,2183.1850275732495,3792.052568977,86.8798014859376,0.026648079019261754,normal
2025-07-14 05:50:00+08:00,3754.7995227466176,2180.908204217422,1216.975233130334,356.9160853988619,0.16304602745359914,normal
2025-07-14 06:00:00+08:00,7575.361092977691,2178.6340328604506,2343.8306675642507,3052.89639255299,2.056908467061681,mild
2025-07-14 06:10:00+08:00,2343.957281956409,2176.3626616513343,195.77796373800388,-28.183343432929178,0.10747721852252937,normal
2025-07-14 06:20:00+08:00,4024.499687082512,2174.094232832445,1946.6232944045385,-96.2178401544711,0.15526984430568247,normal
2025-07-14 06:30:00+08:00,4443.422710791914,2171.828922695624,2250.4053475085125,21.188440587777677,0.07279470727230396,normal
2025-07-14 06:40:00+08:00,3773.717777634512,2169.5669595834806,1615.143898303367,-10.993080252335858,0.09540146497258245,normal
2025-07-14 06:50:00+08:00,3711.489758919348,2167.308597672649,1604.2859791654482,-60.10481791874918,0.1299012998057559,normal
2025-07-14 07:00:00+08:00,3028.9268084714354,2165.0541244157657,447.0887520763637,416.7839319793061,0.20510177455162137,normal
2025-07-14 07:10:00+08:00,3208.194831698865,2162.803850498215,883.059602957259,162.3313782433911,0.026354870168073707,normal
2025-07-14 07:20:00+08:00,3750.293995269002,2160.5579963285377,2137.113916516016,-547.3779175755517,0.47219913440884304,normal
2025-07-14 07:30:00+08:00,4415.423720841458,2158.3167520734887,2170.194140178165,86.91282858980412,0.026624878259472875,normal
2025-07-14 07:40:00+08:00,1904.378748893648,2156.0804337097475,-604.5641302307635,352.86244541466385,0.16019844118251464,normal
2025-07-14 07:50:00+08:00,3014.569785492415,2153.8493656189567,554.1228399406955,306.597579932763,0.12769846676609048,normal
2025-07-14 08:00:00+08:00,2915.8901576658523,2151.6237635841017,794.6997846910214,-30.433390609270646,0.10905782347847488,normal
2025-07-14 08:10:00+08:00,1058.7360213656486,2149.4037390104186,-740.4242362617728,-350.2434813829973,0.3337168527439233,normal
2025-07-14 08:20:00+08:00,1790.3179310193468,2147.1894300824074,-286.21259053764993,-70.65890852541042,0.1373152989848803,normal
2025-07-14 08:30:00+08:00,1651.3825851440906,2144.981120677343,-378.10163816743653,-115.49689736581581,0.1688129262884151,normal
2025-07-14 08:40:00+08:00,1912.2178103165504,2142.7792043529716,-70.48466202302558,-160.0767320133957,0.20012920637360337,normal
2025-07-14 08:50:00+08:00,1947.749792820818,2140.5842031131115,177.2089670436884,-370.04337733598186,0.3476258116313451,normal
2025-07-14 09:00:00+08:00,1466.0417791830196,2138.396831246061,1869.0774338010913,-2541.432485864133,1.8729753342161337,mild
2025-07-14 09:10:00+08:00,2229.318007094276,2136.218071929077,62.035860457678986,31.06407470751992,0.06585730773824178,normal
2025-07-14 09:20:00+08:00,2117.230821265878,2134.049105301239,-113.8782390179883,97.05995498262746,0.019496761820963104,normal
2025-07-14 09:30:00+08:00,2524.0631420646287,2131.8912937917835,123.89101001649264,268.2808382563526,0.10078186144944393,normal
2025-07-14 09:40:00+08:00,2861.451312905756,2129.7461724282093,529.0348249394254,202.67031553812103,0.05469202010699094,normal
2025-07-14 09:50:00+08:00,1666.0083855854336,2127.6154167759014,-214.06659581136256,-247.54043537910525,0.2615703905668937,normal
2025-07-14 10:00:00+08:00,1600.8648802433331,2125.5009480051717,-302.9864929072618,-221.6495748545767,0.24338267304298639,normal
2025-07-14 10:10:00+08:00,1214.0080508937745,2123.4052356120983,-1120.2323919384637,210.83520722013964,0.06042766351618423,normal
2025-07-14 10:20:00+08:00,1596.3143660152932,2121.33141937336,-851.389326735017,326.3722733769505,0.14158972148680601,normal
2025-07-14 10:30:00+08:00,966.1276924346802,2119.2831990005766,-1167.5149616295973,14.359455063700807,0.07759190818299189,normal
2025-07-14 10:40:00+08:00,959.960077142546,2117.2648609549738,-944.8071409292281,-212.49764288319966,0.23695365716165914,normal
2025-07-14 10:50:00+08:00,947.7992631077184,2115.2815396415394,-818.9303086439018,-348.5519678899193,0.3325286044981443,normal
2025-07-14 11:00:00+08:00,968.5399424572884,2113.339475585767,-907.7286061799405,-237.07092694853827,0.25421580836716645,normal
2025-07-14 11:10:00+08:00,1796.2069016683097,2111.4460829760715,-593.0588844033329,277.8197030955712,0.10748268852431377,normal
2025-07-14 11:20:00+08:00,1761.34981084255,2109.609584953786,-681.5974579936457,333.3376838824097,0.14648275772217292,normal
2025-07-14 11:30:00+08:00,1979.951652301946,2107.837940823696,-275.9662189227676,148.07993040101746,0.016343564927051395,normal
2025-07-14 11:40:00+08:00,4790.2177457663565,2106.137312847153,-737.4747030294066,3421.55513594861,2.3158825201351934,moderate
2025-07-14 11:50:00+08:00,1455.3939063222506,2104.5097900026826,-342.3836725730892,-306.7322111073429,0.30315121387184885,normal
2025-07-14 12:00:00+08:00,1748.7909295927684,2102.949958148568,-408.7314899651402,54.572461409340576,0.04934322175912081,normal
2025-07-14 12:10:00+08:00,1430.9916751795392,2101.875144389759,-601.8624438000525,-69.02102541016734,0.13616472481184355,normal
2025-07-14 12:20:00+08:00,1214.7914028281025,2100.8770663738555,-555.0766698264923,-331.0089937192606,0.3202050798148738,normal
2025-07-14 12:30:00+08:00,1526.277467859382,2099.9592592161202,-937.8570627889956,364.17527143225743,0.16814543405322951,normal
2025-07-14 12:40:00+08:00,984.2511934117192,2099.124399262458,-618.6745018195151,-496.19870403122377,0.4362469466413444,normal
2025-07-14 12:50:00+08:00,966.6904968013548,2098.3729105469383,-1039.516876459932,-92.16553728565145,0.1524231973265453,normal
2025-07-14 13:00:00+08:00,1226.3109129203633,2097.704914988308,-762.0693577947386,-109.32464427320588,0.16447706438733614,normal
2025-07-14 13:10:00+08:00,1890.9361883701824,2097.1193723315378,-190.44986818944545,-15.733315771909929,0.09873136837788363,normal
2025-07-14 13:20:00+08:00,1617.0764994286596,2096.6140225759455,-498.9142028033898,19.37667965610399,0.0740674265013506,normal
2025-07-14 13:30:00+08:00,987.9993732436246,2096.185408099373,-1067.3500178162665,-40.83601703948216,0.11636542265387405,normal
2025-07-14 13:40:00+08:00,2289.3019314884687,2095.8291272536635,-234.20762925745066,427.6804334922558,0.2127563092986841,normal
2025-07-14 13:50:00+08:00,1896.4525727570167,2095.5416926003336,-334.28152439148545,135.19240454816872,0.0072903826439981,normal
2025-07-14 14:00:00+08:00,2169.6915288953523,2095.3203617834383,-187.64488673386083,262.0160538457749,0.09638099848469932,normal
2025-07-14 14:10:00+08:00,1347.2518606592594,2095.1619908969415,-721.2859476170213,-26.624182620660577,0.10638194490653574,normal
2025-07-14 14:20:00+08:00,1262.87544886029,2095.0636955871914,-835.119971123937,2.9317243970353957,0.08561961885362393,normal
2025-07-14 14:30:00+08:00,988.1500095484856,2095.0230070271064,-1066.5897972946693,-40.28320018395152,0.1159770818800585,normal
2025-07-14 14:40:00+08:00,1697.4621205649278,2095.037737529227,-262.1333133593766,-135.44230360492247,0.1828241027123419,normal
2025-07-14 14:50:00+08:00,1142.474968952154,2095.1064900392034,460.3092272177235,-1412.9407483047728,1.0802365632761615,normal
2025-07-14 15:00:00+08:00,1196.592194007529,2095.228554967809,-602.9345019952762,-295.7018589650038,0.29540265222153106,normal
2025-07-14 15:10:00+08:00,1256.4843967257607,2095.404555523269,-753.0694742309183,-85.85068456659019,0.1479871625585794,normal
2025-07-14 15:20:00+08:00,991.4270993283488,2095.6357925467164,-1008.4530326110313,-95.75566060733627,0.15494517409857783,normal
2025-07-14 15:30:00+08:00,1277.8670278756006,2095.923990705725,1374.3802514510303,-2192.4372142811544,1.6278144052961738,normal
2025-07-14 15:40:00+08:00,2211.1657597272524,2096.2721715649136,-77.07945483411076,191.97304299644975,0.04717743900298144,normal
2025-07-14 15:50:00+08:00,944.895188917142,2096.683628445159,-90.48500660280888,-1061.3034329252077,0.8332196610403445,normal
2025-07-14 16:00:00+08:00,1360.6047232543456,2097.1612336334856,-283.01668702321547,-453.53982335592445,0.40628009131518134,normal
2025-07-14 16:10:00+08:00,1897.1778035144257,2097.70745626674,-324.98876147529535,124.459108722981,0.00024950396518222146,normal
2025-07-14 16:20:00+08:00,2263.792657790043,2098.324054699947,203.12374503390072,-37.655141943804665,0.11413093308701684,normal
2025-07-14 16:30:00+08:00,34109.276874739284,2099.013243612546,-739.1675989336189,32749.43123006036,22.91802223930438,severe
2025-07-14 16:40:00+08:00,1784.7959618736245,2099.777768299188,-394.9549391598227,79.9731327342588,0.03149985056110467,normal
2025-07-14 16:50:00+08:00,1282.962522502106,2100.620243540963,-537.5388317222255,-280.1188893166318,0.2844559843856086,normal
2025-07-14 17:00:00+08:00,2340.1041184992314,2101.5418335084696,202.48180319952593,36.0804817912358,0.062333400337129495,normal
2025-07-14 17:10:00+08:00,1851.977794594737,2102.543331966192,-143.32591174659555,-107.23962562485963,0.16301238807144952,normal
2025-07-14 17:20:00+08:00,996.4162110354268,2103.6247173216593,-568.3421330701095,-538.8663732161231,0.46621997568776324,normal
2025-07-14 17:30:00+08:00,1572.0774705767749,2104.784477259083,-248.31612088818542,-284.3908857941226,0.287456960931835,normal
2025-07-14 17:40:00+08:00,973.820950598001,2106.021622359786,-956.7609649949205,-175.43970676686422,0.21092133299598,normal
2025-07-14 17:50:00+08:00,1598.4462273173626,2107.3360189290593,-729.6444958708506,220.7547042591541,0.06739587571422648,normal
2025-07-14 18:00:00+08:00,991.3674759676156,2108.7277529098287,-1104.3071264002226,-13.053150541990362,0.09684861565620433,normal
2025-07-14 18:10:00+08:00,1373.415858740846,2110.195923807613,-985.0764216930486,248.29635662628198,0.08674323548700857,normal
2025-07-14 18:20:00+08:00,1175.6279236576877,2111.738231018928,-906.637016128849,-29.473291232391603,0.10838337636054259,normal
2025-07-14 18:30:00+08:00,996.956506092232,2113.3526821316323,-1109.7893448167345,-6.606831222665733,0.09232022870909191,normal
2025-07-14 18:40:00+08:00,990.5425094694642,2115.0367767663847,-1184.437688203023,59.9434209061028,0.045570249668567334,normal
2025-07-14 18:50:00+08:00,809.3980148277981,2116.787462760845,-1339.629860891467,32.240412958420166,0.06503095792265061,normal
2025-07-14 19:00:00+08:00,985.9852949963372,2118.601187103156,-1167.8464177653864,35.230525658567785,0.06293047442951175,normal
2025-07-14 19:10:00+08:00,851.802515694159,2120.473834433985,-1255.2933617088713,-13.377957030954349,0.0970767845370962,normal
2025-07-14 19:20:00+08:00,871.457908714505,2122.401042380115,-1228.7564175148655,-22.186716150744815,0.10326472960192362,normal
2025-07-14 19:30:00+08:00,852.9397482533846,2124.3791997303356,-1189.431822220975,-82.0076292559761,0.14528750704299767,normal
2025-07-14 19:40:00+08:00,809.4309908241964,2126.404862319495,-1203.6242539657903,-113.34961752950812,0.16730451295968288,normal
2025-07-14 19:50:00+08:00,691.4777649210907,2128.475265418946,-1194.4731315823274,-242.52436891552793,0.25804672244337734,normal
2025-07-14 20:00:00+08:00,713.5651216766132,2130.5893587947335,-1290.700761266841,-126.32347585127923,0.17641834176147253,normal
2025-07-14 20:10:00+08:00,863.2189568046698,2132.7480235970656,-1231.8607064754615,-37.66836031693447,0.11414021868169157,normal
2025-07-14 20:20:00+08:00,936.659322005676,2134.9531209326205,-1024.0228868522495,-174.27091207469493,0.21010028235208666,normal
2025-07-14 20:30:00+08:00,857.557607281998,2137.206360856059,-1047.8519317495873,-231.79682182447368,0.2505108741840402,normal
2025-07-14 20:40:00+08:00,885.5419981841394,2139.509085463639,-972.3623497090542,-281.60473757044565,0.28549975766221153,normal
2025-07-14 20:50:00+08:00,1318.479245921977,2141.861502898179,-821.3698890728567,-2.012367903345421,0.08909272682878223,normal
2025-07-14 21:00:00+08:00,2394.691211988621,2144.263116713226,-1372.1665433009205,1622.5946385763154,1.052155293615328,normal
2025-07-14 21:10:00+08:00,1093.5409202629537,2146.7120674164394,-872.4087706964195,-180.76237645706624,0.21466038263887405,normal
2025-07-14 21:20:00+08:00,1771.3322838645624,2149.2061557545667,-583.8662373794197,205.99236548941553,0.05702568167290193,normal
2025-07-14 21:30:00+08:00,1314.3306471284495,2151.7430944871235,-949.5589955831663,112.14654822449256,0.00889878667752672,normal
2025-07-14 21:40:00+08:00,1560.827539724267,2154.319592010419,-789.9019900971477,196.40993781099587,0.05029425273320888,normal
2025-07-14 21:50:00+08:00,1849.117882512552,2156.932259420251,-235.40738489950544,-72.40699200819336,0.1385432863112553,normal
2025-07-14 22:00:00+08:00,1408.9823331812386,2159.5778180855646,-766.146511821012,15.551026916686169,0.0767548571220198,normal
2025-07-14 22:10:00+08:00,1510.401133936611,2162.252810518203,-870.7819933565157,218.93031677492354,0.06611428663046845,normal
2025-07-14 22:20:00+08:00,937.1300820522052,2164.9525742235846,-1116.3859749254118,-111.43651724596748,0.1659606052313561,normal
2025-07-14 22:30:00+08:00,1070.3090212732643,2167.6701556136813,-928.6487113578908,-168.71242298252628,0.20619557515348633,normal
2025-07-14 22:40:00+08:00,2197.337485113677,2170.397291867744,-1094.30039985802,1121.2405931039525,0.6999659274148173,normal
2025-07-14 22:50:00+08:00,1613.963850776826,2173.125963290118,-863.8577304541009,304.6956179408089,0.1263623834243222,normal
2025-07-14 23:00:00+08:00,1013.7085176612284,2175.8480023114416,-1092.2232769449129,-69.91620770530062,0.13679356921432537,normal
2025-07-14 23:10:00+08:00,1250.6104099440463,2178.5536444473037,-989.0513009201609,61.10806641690351,0.04475211372650923,normal
2025-07-14 23:20:00+08:00,1539.381497487234,2181.2322191752564,-864.7325080286947,222.88178634067208,0.06889010059764288,normal
2025-07-14 23:30:00+08:00,929.6556875436802,2183.8720570121136,-1158.566760450017,-95.64960901841641,0.15487067536415344,normal
2025-07-14 23:40:00+08:00,2023.859799135074,2186.4609940594883,-594.7664593320728,432.16526440765847,0.21590679700667484,normal
2025-07-14 23:50:00+08:00,1742.658506943522,2188.9871602797907,-986.2916109093122,539.9629575730437,0.2916321283900574,normal
2025-07-15 00:00:00+08:00,1498.871258410551,2191.4395123315853,-468.1647459052717,-224.40350801576255,0.24531724599269258,normal
2025-07-15 00:10:00+08:00,1554.350376084984,2193.810205731668,-778.8517619411698,139.3919322944862,0.010240451619553101,normal
2025-07-15 00:20:00+08:00,1394.579873888856,2196.094131952354,-437.34484801100956,-364.1694100524885,0.3434994884604471,normal
2025-07-15 00:30:00+08:00,1738.0669385254316,2198.286322017497,-398.43967954230965,-61.77970394975546,0.13107786765246077,normal
2025-07-15 00:40:00+08:00,2970.8713123785387,2200.3821801634053,312.4566775687262,458.03245464640713,0.2340778867143276,normal
2025-07-15 00:50:00+08:00,3476.072893193625,2202.3776096323663,131.1286595049475,1142.5666240563114,0.7149469600653214,normal
2025-07-15 01:00:00+08:00,14552.472422384308,2204.269055184494,8924.340596762171,3423.8627704376427,2.317503578817086,moderate
2025-07-15 01:10:00+08:00,4651.271492083917,2206.054079505327,2528.5837028371266,-83.36629025853654,0.1462419342819806,normal
2025-07-15 01:20:00+08:00,2215.550308062743,2207.7303246295187,331.1409091443766,-323.3209257111521,0.3148043937656945,normal
2025-07-15 01:30:00+08:00,2413.6171490769666,2209.296937347897,131.020566875821,73.29964485324899,0.036187818053109666,normal
2025-07-15 01:40:00+08:00,4728.679591687594,2210.7536728469536,-142.53371701606906,2660.45963585671,1.7812309216966544,mild
2025-07-15 01:50:00+08:00,3517.591270570895,2212.101776527995,-1255.6834362868958,2561.172930329796,1.7114843579510386,normal
2025-07-15 02:00:00+08:00,4216.831486134892,2213.342604639058,2192.9299144498045,-189.441032953971,0.22075693368642177,normal
2025-07-15 02:10:00+08:00,2201.358455066988,2214.47711661579,-72.24548693754822,59.12682538874651,0.04614388871725383,normal
2025-07-15 02:20:00+08:00,1298.521249031328,2215.506452535842,-1005.6240134904632,88.63880998594914,0.025412417126523475,normal
2025-07-15 02:30:00+08:00,876.7833839952468,2216.4330095802443,1378.1404455788058,-2717.790071163803,1.9968623692411003,mild
2025-07-15 02:40:00+08:00,910.1316505639112,2217.2626977008604,551.7936593984967,-1858.924706535446,1.39352975199845,normal
2025-07-15 02:50:00+08:00,1084.8528568167555,2218.0041136851064,-1154.5508367760851,21.399579907734278,0.07264638689083489,normal
2025-07-15 03:00:00+08:00,599.7171348406605,2218.667084683507,-1578.7366658543663,-40.213283988479816,0.11592796740538196,normal
2025-07-15 03:10:00+08:00,977.452937144314,2219.26041119168,703.8404030651444,-1945.6478771125103,1.4544507294120423,normal
2025-07-15 03:20:00+08:00,2320.628749677141,2219.7924708524106,-176.09320089631902,276.9294797210496,0.10685732764634528,normal
2025-07-15 03:30:00+08:00,2265.005675010066,2220.2688345048887,-543.2073909538857,587.9442314590633,0.32533783913881387,normal
2025-07-15 03:40:00+08:00,2446.874862197365,2220.693427384349,319.5863043090878,-93.40486949607157,0.15329379890968103,normal
2025-07-15 03:50:00+08:00,3517.0287317888947,2221.069595576858,1195.6008921250798,100.3582440869568,0.0171797916883987,normal
2025-07-15 04:00:00+08:00,6253.785190863624,2221.4002122834536,1444.0349218164165,2588.350056763754,1.7305756468722413,mild
2025-07-15 04:10:00+08:00,4675.018544415212,2221.6867427388393,2293.625806362748,159.70599531362495,0.024510600717336923,normal
2025-07-15 04:20:00+08:00,6904.805663709536,2221.9292782359503,1489.2311318773343,3193.645253596251,2.155781214996857,mild
2025-07-15 04:30:00+08:00,4979.867629821298,2222.1275779102007,2648.6279883367033,109.11206357439369,0.011030440416665468,normal
2025-07-15 04:40:00+08:00,4869.849553252716,2222.280007013691,2899.296464647396,-251.72691840837115,0.26451129593706413,normal
2025-07-15 04:50:00+08:00,4449.069373290859,2222.385348792095,501.25250488408955,1725.431519614675,1.1243957717405486,normal
2025-07-15 05:00:00+08:00,8004.086738718597,2222.4434993276545,5784.645278058511,-3.0020386675687405,0.08978794714733096,normal
2025-07-15 05:10:00+08:00,5894.8591335712645,2222.4544436218143,3953.995656625153,-281.59096667570293,0.285490083934164,normal
2025-07-15 05:20:00+08:00,4633.565476521968,2222.41807212522,1904.1512503647475,506.9961540320005,0.26847372815447623,normal
2025-07-15 05:30:00+08:00,6271.172402889849,2222.3339052601623,3457.110861284091,591.7276363455958,0.3279955916414637,normal
2025-07-15 05:40:00+08:00,5637.878316196367,2222.200722514307,3343.943616282498,71.73397739956226,0.03728766243089896,normal
2025-07-15 05:50:00+08:00,2949.623173587968,2222.015640165606,1018.4886774740697,-290.8811440517079,0.29201621394446997,normal
2025-07-15 06:00:00+08:00,4277.928344511081,2221.774021184762,2172.355643922332,-116.20132059601292,0.16930776695684194,normal
2025-07-15 06:10:00+08:00,3277.427297289553,2221.4713191393384,592.8102612152331,463.14571693498146,0.23766983260744046,normal
2025-07-15 06:20:00+08:00,4137.907062085869,2221.102724866218,1862.5029280834347,54.301409136216535,0.04953362957399906,normal
2025-07-15 06:30:00+08:00,5641.538972950302,2220.6633879556516,2190.7158144547748,1230.1597705398758,0.7764790749891962,normal
2025-07-15 06:40:00+08:00,5903.542009768298,2220.1484110154806,1845.781306259788,1837.6122924930296,1.2032001130173542,normal
2025-07-15 06:50:00+08:00,7672.687531102028,2219.553530489423,1609.2441036206628,3843.889896991942,2.6125627068406874,moderate
2025-07-15 07:00:00+08:00,2479.9696515205387,2218.8756936883133,527.4831248191463,-266.3891669869208,0.27481117898495794,normal
2025-07-15 07:10:00+08:00,6116.42177340247,2218.113671542097,612.5958689682052,3285.712232892168,2.220456091721297,mild
2025-07-15 07:20:00+08:00,4724.562175630068,2217.268209754733,2175.973992173392,331.3199737019427,0.14506536401396922,normal
2025-07-15 07:30:00+08:00,2403.117861325497,2216.341683316905,1860.696913821159,-1673.9207358125668,1.2635688355924002,normal
2025-07-15 07:40:00+08:00,3825.054604933868,2215.3375307491474,250.16038405079186,1359.556690133929,0.8673773523875385,normal
2025-07-15 07:50:00+08:00,1710.4388193435975,2214.260236603548,928.027681947303,-1431.8490992072534,1.0935192328394783,normal
2025-07-15 08:00:00+08:00,3031.442656473252,2213.115000469554,665.1674518135435,153.16020419015467,0.019912337179074504,normal
2025-07-15 08:10:00+08:00,2028.4580199285488,2211.906869602467,-396.1143518516432,212.6655021777251,0.06171340246033632,normal
2025-07-15 08:20:00+08:00,2182.6378310214905,2210.640838924792,-141.38875496197778,113.38574705867586,0.008028278788044683,normal
2025-07-15 08:30:00+08:00,1847.116950426496,2209.321991238518,-287.491460540567,-74.71358027145516,0.1401636100442738,normal
2025-07-15 08:40:00+08:00,3483.0701314126586,2207.9546842754867,6.540605697403468,1268.5748414397685,0.8034647542610845,normal
2025-07-15 08:50:00+08:00,2494.909483279121,2206.54142929883,211.95947781249433,76.40857616779704,0.03400386729192656,normal
2025-07-15 09:00:00+08:00,4044.3127790390463,2205.08234175526,1561.1228323782204,278.1076049055655,0.10768493274056287,normal
2025-07-15 09:10:00+08:00,2395.276503942772,2203.5760769514336,21.164811618330578,170.53561537300766,0.03211815282417752,normal
2025-07-15 09:20:00+08:00,2111.914305914104,2202.0214361877242,-44.798844484364,-45.30828578925639,0.11950708573744871,normal
2025-07-15 09:30:00+08:00,2336.01398048244,2200.4160684635913,70.89137512842014,64.7065368904282,0.04222427327761478,normal
2025-07-15 09:40:00+08:00,2618.1734257597577,2198.7580210393326,352.2568763019757,67.15852841844935,0.04050180718806889,normal
2025-07-15 09:50:00+08:00,2298.3279151973084,2197.045897101815,-137.02226159417827,238.3042796896716,0.07972403762651073,normal
2025-07-15 10:00:00+08:00,2106.0045303316147,2195.2786588327695,-223.85766057848124,134.58353207732625,0.006862664125439203,normal
2025-07-15 10:10:00+08:00,882.4425394738637,2193.454871893619,-982.2928691791027,-328.71946324065266,0.3185967387723716,normal
2025-07-15 10:20:00+08:00,919.3708625533096,2191.5732408752287,-655.3715155837925,-616.8308627381266,0.520988186693282,normal
2025-07-15 10:30:00+08:00,1295.670291559243,2189.633415032824,-923.2799725052256,29.31684903164478,0.06708469247554046,normal
2025-07-15 10:40:00+08:00,1537.5397365294325,2187.634739455698,-767.5613711963609,117.4663682700957,0.005161738842604997,normal
2025-07-15 10:50:00+08:00,1427.6001536049914,2185.5756925201,-685.8443835580963,-72.13115535701218,0.13834951758388253,normal
2025-07-15 11:00:00+08:00,1473.936295640324,2183.4554201852425,-735.3765324909018,25.85740794598314,0.06951486806576483,normal
2025-07-15 11:10:00+08:00,1278.3647667529724,2181.2741063324484,-441.25644245140734,-461.6528971280686,0.4119793338675324,normal
2025-07-15 11:20:00+08:00,1087.20312235079,2179.031537992832,-666.5892525894944,-425.2391630525476,0.3863995464082156,normal
2025-07-15 11:30:00+08:00,1632.7868061884585,2176.7273842918694,-287.08107008401606,-256.85950801939475,0.2681168188173485,normal
2025-07-15 11:40:00+08:00,1455.41532866152,2174.3621164064884,-610.749758545204,-108.19702919976453,0.16368494145221693,normal
2025-07-15 11:50:00+08:00,2324.942110215185,2171.9364573864555,-287.19606158697337,440.201714415703,0.22155221317593823,normal
2025-07-15 12:00:00+08:00,1866.3154421504155,2169.453300045944,-445.44711003951943,142.30925214399076,0.012289799855754418,normal
2025-07-15 12:10:00+08:00,1373.546084281064,2166.9174151840652,-586.044736668982,-207.32659423401947,0.23332111771614436,normal
2025-07-15 12:20:00+08:00,1673.9660894023514,2164.332443385936,-492.3989635016858,2.0326095181007986,0.08625122580326981,normal
2025-07-15 12:30:00+08:00,980.240386258656,2161.701863116081,-826.8285470150125,-354.6329298424123,0.3368003365311832,normal
